ppd_id,fy,EEGroupID,TierID,source_ActCosts,notes_ActCosts,ContributionFY,NormCostRate_tot,NormCostRate_EE,NormCostRate_ER,ReqContRate_ER,ReqContRate_tot,NormCostAmount_tot,NormCostAmount_EE,NormCostAmount_ER,ReqContAmount_ER,ReqContAmount_tot,NormCostRate_tot_est,NormCostRate_EE_est,NormCostRate_ER_est,ReqContRate_ER_est,ProjectedPayroll
79,2008,0,0,,,2010,.10904762,.059999999,.049047627,.04945061,.10945061,,,,,,0,0,0,1,
79,2009,0,0,,,2011,.14604497,.059999999,.086044967,.051250663,.11125066,,,,,,0,0,0,1,
79,2010,0,0,,,2012,.12990572,.059999999,.069905721,.051350065,.11135006,,,,,,0,0,0,1,
79,2011,0,0,,,2013,.12786432,.059999999,.067864306,.066804901,.1268049,,,,,,0,0,0,1,
79,2012,0,0,,,2014,.13157797,.059999999,.071577966,.07262738,.13262738,,,,,,0,0,0,1,
79,2013,0,0,,,2015,.13028824,.059999999,.070288241,.071947016,.13194701,,,,,,0,0,0,1,
79,2014,0,0,,,2016,.12608522,.059999999,.066085212,.074552722,.13455272,,,,,,0,0,0,1,
79,2015,0,0,,,2017,.12577979,.059999999,.06577979,.072616503,.13261651,,,,,,0,0,0,1,
79,2016,0,0,,,2018,.12544399,.059999999,.065444,.068908297,.12890829,,,,,,0,0,0,1,
80,2001,0,0,,,,,,,,,,,,,,0,0,0,0,
80,2002,0,0,,,2005,.1277,.059999999,.067699999,0,.059999999,,,,,,0,0,0,0,
80,2003,0,0,,,2006,.12810001,.059999999,.068099998,.020499999,.080499999,,,,,,0,0,0,0,
80,2004,0,0,,,2007,.12729999,.059999999,.067299999,.0217,.081699997,,,,,,0,0,0,0,
80,2005,0,0,,,2008,.1274,.059999999,.067400001,.023399999,.083400004,,,,,,0,0,0,0,
80,2006,0,0,,,2009,.12149999,.059999999,.061500002,.026600001,.086599998,,,,,,0,0,0,0,
80,2007,0,0,,,2010,.12189999,.059999999,.061900001,.0305,.090500005,,,,,,0,0,0,0,
80,2008,0,0,,,2011,.1226,.059999999,.062600002,.033599999,.093599997,,,,,,0,0,0,0,
80,2009,0,0,,,2012,.126,.063000001,.063000001,.035700001,.098700002,,,,,,0,0,0,0,
80,2010,0,0,,,2013,.1112,.059999999,.051199999,.079400003,.13939999,,,,,,0,0,0,0,
80,2011,0,0,,,2014,.1114,.059999999,.051399998,.086899996,.1469,,,,,,0,0,0,0,
80,2012,0,0,,,2015,.11149999,.059999999,.0515,.0876,.1476,,,,,,0,0,0,0,
80,2013,0,0,,,2016,.11189999,.059999999,.051899999,.086899996,.1469,,,,,,0,0,0,0,
80,2014,0,0,,,2017,.1121,.059999999,.052099999,.084700003,.14470001,,,,,,0,0,0,0,
80,2015,0,0,,,2018,.1031,.059999999,.043099999,.1008,.1608,,,,,,0,0,0,0,
80,2016,0,0,,,2019,.10479999,.059999999,.044799998,.11979999,.17979999,,,,,,0,0,0,0,
81,2001,0,0,,,2002,.0933,.039999999,.053300001,0,.039999999,,,,,,0,0,0,1,
81,2002,0,0,,,2003,.089199997,.039999999,.049200002,.044199999,.084200002,,,,,,0,0,0,0,
81,2003,0,0,,,2004,.089899994,.039999999,.049899999,.055100001,.095100001,,,,,,0,0,0,0,
81,2004,0,0,,,2005,.090500005,.039999999,.050500002,.063000001,.103,,,,,,0,0,0,0,
81,2005,0,0,,,2006,.082200006,.039999999,.042199999,.061700001,.1017,,,,,,0,0,0,0,
81,2006,0,0,,,2007,.086400002,.039999999,.046399999,.068999998,.109,,,,,,0,0,0,0,
81,2007,0,0,,,2008,.0867,.039999999,.046700001,.060800001,.1008,,,,,,0,0,0,0,
81,2008,0,0,,,2009,.087099999,.039999999,.0471,.062600002,.1026,,,,,,0,0,0,0,
81,2009,0,0,,,2010,.087499999,.039999999,.047499999,.077399999,.1174,,,,,,0,0,0,0,
81,2010,0,0,,,2011,.092200004,.039999999,.052199997,.1076,.1476,,,,,,0,0,0,0,
81,2011,0,0,,,2012,.096699998,.045000002,.0517,.11359999,.1586,,,,,,0,0,0,0,
81,2012,0,0,,,2013,.0999,.055,.044,.1224,.17739999,,,,,,0,0,0,0,
81,2013,0,0,,,2014,.12140001,.055199999,.0381,.12140001,.17659999,,,,,,0,0,0,0,
81,2014,0,0,,,2015,.1106,.0559,.054699998,.1106,.1665,,,,,,0,0,0,0,
81,2015,0,0,,,2016,.12310001,.07,.053100001,.1221,.19209999,,,,,,0,0,0,0,
81,2016,0,0,,,2017,.032400001,0,.032400001,.10479999,.10479999,,,,,,1,1,0,0,
82,2001,0,0,,,2002,.071100004,.077500001,.0254,.1029,.18040001,,,,,,0,0,0,0,
82,2002,0,0,,,2003,.071100004,.077500001,.0254,.1029,.18040001,,,,,,0,0,0,0,
82,2003,0,0,,,2004,.071100004,.077500001,.0254,.1029,.18040001,,,,,,0,0,0,0,
82,2004,0,0,,,2005,.071100004,.077500001,.0254,.1029,.18040001,,,,,,0,0,0,0,
82,2005,0,0,,,2006,.087200001,.077500001,.035599999,.11310001,.19059999,,,,,,0,0,0,0,
82,2006,0,0,,,2007,.11310001,.077500001,.035599999,.1229,.20040001,,,,,,0,0,0,0,
82,2007,0,0,,,2008,.1026,.077500001,.0251,.1015,.17899999,,,,,,0,0,0,0,
82,2008,0,0,,,2009,.1026,.077500001,.0251,.092399999,.1699,,,,,,0,0,0,0,
82,2009,0,0,,,2010,.1026,.077500001,.0251,.1078,.18530001,,,,,,0,0,0,0,
82,2010,0,0,,,2011,.10569999,.077500001,.028199999,.1279,.2054,,,,,,0,0,0,0,
82,2011,0,0,,,2012,.098000005,.077500001,.020499999,.13159999,.20909999,,,,,,0,0,0,0,
82,2012,0,0,,,2013,.098300003,.097499996,.00079999998,.1302,.22770001,,,,,,0,0,0,0,
82,2013,0,0,,,2014,.1015,.097499996,.0040000002,.1026,.2001,,,,,,0,0,0,0,
82,2014,0,0,,,2015,.1063,.1175,.0112,.1157,.2332,,,,,,0,0,0,0,
82,2015,0,0,,,2016,.109,.1175,-.0011999999,.1304,.24790001,,,,,,0,0,0,0,
82,2016,0,0,,,2017,.1133,.1175,.0029,.1322,.24969999,,,,,,0,0,0,0,
83,2001,0,0,,,2002,.0061000003,.0043000001,.0018000001,.0069948277,.011294828,,,,,,0,0,0,1,
83,2002,0,0,,,2003,,,,,,,,,,,0,0,0,0,
83,2003,0,0,,,2005,.11520001,.0046999999,.1105,.030745795,.035445794,,,,,,0,0,0,1,
83,2004,0,0,,,2006,.1101,.0047999998,.10529999,.057497829,.062297828,,,,,,0,0,0,1,
83,2005,0,0,,,2007,.1038,.0049999999,.098800004,.12412222,.12912221,,,,,,0,0,0,1,
83,2006,0,0,,,2008,.095399998,.0049999999,.090400003,.11227693,.11727693,,,,,,0,0,0,1,
83,2007,0,0,,,2009,.085600004,.0050999997,.080499999,.10064888,.10574888,,,,,,0,0,0,1,
83,2008,0,0,,,2010,.074900001,.0052,.069699995,.093724661,.098924659,,,,,,0,0,0,1,
83,2009,0,0,,,2011,.11310001,.0052,.1079,.081472799,.086672798,,,,,,0,0,0,1,
83,2010,0,0,,,2012,.15790001,.0052999998,.15260001,.075252645,.080552645,,,,,,0,0,0,1,
83,2011,0,0,,,2013,.18629999,.0060000001,.18040001,.14853573,.15453573,,,,,,0,0,0,1,
83,2012,0,0,,,2014,.21129999,.0062000002,.2051,.15967712,.16587712,,,,,,0,0,0,1,
83,2013,0,0,,,2015,.2054,.0082999999,.19709998,.18538803,.19368804,,,,,,0,0,0,1,
83,2014,0,0,,,2016,.1867,.0101,.1767,.20988259,.21998259,,,,,,0,0,0,1,
83,2015,0,0,,,2017,.1674,.0111,.15630001,.19583426,.20693426,,,,,,0,0,0,1,
83,2016,0,0,,,2018,.16319999,.013300001,.1498,.17037472,.18367472,,,,,,0,0,0,1,
84,2001,0,0,,,2002,0,0,0,.018423835,.018423835,,,,,,0,0,0,1,
84,2002,0,0,,,2003,.0077,0,.0077,.015298545,.015298545,,,,,,0,0,0,1,
84,2003,0,0,,,2005,.1617,0,.1617,.029592592,.029592592,,,,,,0,0,0,1,
84,2004,0,0,,,2006,.16149999,0,.16149999,.065447338,.065447338,,,,,,0,0,0,1,
84,2005,0,0,,,2007,.16450001,0,.16450001,.17990477,.17990477,,,,,,0,0,0,1,
84,2006,0,0,,,2008,.1619,0,.1619,.15981784,.15981784,,,,,,0,0,0,1,
84,2007,0,0,,,2009,.156,0,.156,.17786336,.17786336,,,,,,0,0,0,1,
84,2008,0,0,,,2010,.145,0,.145,.17549351,.17549351,,,,,,0,0,0,1,
84,2009,0,0,,,2011,.1723,0,.1723,.16592929,.16592929,,,,,,0,0,0,1,
84,2010,0,0,,,2012,.21160001,.00029999999,.21129999,.14937776,.14967777,,,,,,0,0,0,1,
84,2011,0,0,,,2013,.25129998,.00059999997,.2507,.17226097,.17286097,,,,,,0,0,0,1,
84,2012,0,0,,,2014,.28639999,.00090000004,.28549999,.22139141,.22229141,,,,,,0,0,0,1,
84,2013,0,0,,,2015,.27590001,.0022,.2737,.25660765,.25880766,,,,,,0,0,0,1,
84,2014,0,0,,,2016,.24950001,.0041999999,.24530001,.28436276,.28856277,,,,,,0,0,0,1,
84,2015,0,0,,,2017,.25010002,.0097000003,.24040002,.26461792,.27431792,,,,,,0,0,0,1,
84,2016,0,0,,,2018,.25229999,.012,.2403,.22516,.23716,,,,,,0,0,0,1,
85,2001,0,0,,,2004,.14784411,.085481584,.062362514,.08558923,.17107083,,,,,,0,0,0,0,
85,2002,0,0,,,2005,.14572172,.08550331,.060218401,.095619202,.18112251,,,,,,0,0,0,0,
85,2003,0,0,,,2006,.1433,.085500002,.057800002,.095699996,.18120001,,,,,,0,0,0,0,
85,2004,0,0,,,2007,.14749999,.090400003,.057100002,.092500001,.18290001,,,,,,0,0,0,0,
85,2005,0,0,,,2008,.14729999,.095200002,.052099999,.089399993,.1846,,,,,,0,0,0,0,
85,2006,0,0,,,2009,.148,.1,.048,.0713,.17129999,,,,,,0,0,0,0,
85,2007,0,0,,,2010,.15350001,.1,.0535,.071400002,.1714,,,,,,0,0,0,0,
85,2008,0,0,,,2011,.1533,.1006,.052699998,.1015,.20209999,,,,,,0,0,0,0,
85,2009,0,0,,,2012,.15350001,.1008,.052699998,.1015,.2023,,,,,,0,0,0,0,
85,2010,0,0,,,2013,.1547,.1009,.053800002,.13149999,.2324,,,,,,0,0,0,0,
85,2011,0,0,,,2014,.1534,.1011,.052299999,.1415,.24260001,,,,,,0,0,0,0,
85,2012,0,0,,,2015,.15359999,.1011,.052499998,.1416,.24270001,,,,,,0,0,0,0,
85,2013,0,0,,,2016,.13330001,.1011,.032200001,.1016,.2027,,,,,,0,0,0,0,
85,2014,0,0,,,2017,.13319999,.1011,.031099999,.1016,.2027,,,,,,0,0,0,0,
85,2015,0,0,,,2018,.1331,.1,.033099998,.12158747,.22158748,,,,,,0,0,0,1,
85,2016,0,0,,,2019,.13319999,.1,.033199999,.12161446,.22161445,,,,,,0,0,0,1,
86,2001,0,0,,,2002,.1983,.1,.098300003,.12824267,.22824267,,,,,,0,0,0,0,
86,2002,0,0,,,2003,.20889999,.1,.1089,.16889139,.26889139,,,,,,0,0,0,0,
86,2003,0,0,,,2004,.2147,.1,.1147,.15315886,.25315887,,,,,,0,0,0,0,
86,2004,0,0,,,2005,.21430001,.1,.11430001,.1665242,.2665242,,,,,,0,0,0,0,
86,2005,0,0,,,2006,.2094,.1,.1094,.18044832,.28044832,,,,,,0,0,0,0,
86,2006,0,0,,,2007,.20899999,.1,.109,.19824108,.29824108,,,,,,0,0,0,0,
86,2007,0,0,,,2008,.22059999,.1,.12060001,.1996,.29960001,,,,,,0,0,0,0,
86,2008,0,0,,,2009,.2216,.1,.1216,.27270001,.37270001,,,,,,0,0,0,0,
86,2009,0,0,,,2010,.22409999,.1,.1241,.24620001,.34619999,,,,,,0,0,0,0,
86,2010,0,0,,,2011,.22299999,.1,.123,.26450002,.36450002,,,,,,0,0,0,0,
86,2011,0,0,,,2012,.19950001,.1,.0995,.28709999,.38709998,,,,,,0,0,0,0,
86,2012,0,0,,,2013,.1762,.1038,.072399996,.2493,.3531,,,,,,0,0,0,0,
86,2013,0,0,,,2014,.1768,.1113,.065499999,.2332,.34450001,,,,,,0,0,0,0,
86,2014,0,0,,,2015,.177,.1188,.058200002,.21610001,.33490002,,,,,,0,0,0,0,
86,2015,0,0,,,2016,.17559999,.1225,.053100001,.21610001,.33860001,,,,,,0,0,0,0,
86,2016,0,0,,,2017,.1603,.1225,.037799999,.21610001,.33860001,,,,,,0,0,0,0,
87,2001,0,0,,,2002,.1446,.090000004,.0546,.1446,.23459999,,,,,,0,0,0,0,
87,2002,0,0,,,2003,.1177,.090000004,.0277,.081699997,.1717,,,,,,0,0,0,0,
87,2003,0,0,,,2004,.1441,.1,.044099998,.090900004,.1909,,,,,,0,0,0,0,
87,2004,0,0,,,2005,.15880001,.1,.058800001,.10569999,.2057,,,,,,0,0,0,0,
87,2005,0,0,,,2006,.1697,.1,.069699995,.117,.21700001,,,,,,0,0,0,0,
87,2006,0,0,,,2007,.1673,.1,.067299999,.1068,.2068,,,,,,0,0,0,0,
87,2007,0,0,,,2008,.1584,.1,.058400001,.098199993,.1982,,,,,,0,0,0,0,
87,2008,0,0,,,2009,.1408,.1,.040799998,.098400004,.19840001,,,,,,0,0,0,0,
87,2009,0,0,,,2010,.13859999,.1,.038599998,.1354,.23540001,,,,,,0,0,0,0,
87,2010,0,0,,,2011,.13789999,.1,.037900001,.1257,.22569999,,,,,,0,0,0,0,
87,2011,0,0,,,2012,.1172,.1,.017200001,.1345,.23450001,,,,,,0,0,0,0,
87,2012,0,0,,,2013,.11229999,.1,.012300001,.1384,.2384,,,,,,0,0,0,0,
87,2013,0,0,,,2014,.11300001,.1,.012999999,.13859999,.2386,,,,,,0,0,0,0,
87,2014,0,0,,,2015,.1118,.1,.0118,.1239,.22389999,,,,,,0,0,0,0,
87,2015,0,0,,,2016,.1104,.1,.0104,.1228,.2228,,,,,,0,0,0,0,
87,2016,0,0,,,2017,.1049,.1,.0049000001,.12819999,.2282,,,,,,0,0,0,0,
88,2001,0,0,,,,.0348,.093000002,.060199998,.14,.233,,,,,,0,0,0,0,
88,2002,0,0,,,,.069899999,.1,.060100004,.14,.23999999,,,,,,0,0,0,0,
88,2003,0,0,,,,.081099994,.1,.048899997,.14,.23999999,,,,,,0,0,0,0,
88,2004,0,0,,,,.081,.1,.049000002,.14,.23999999,,,,,,0,0,0,0,
88,2005,0,0,,,,.081,.1,.049000002,.14,.23999999,,,,,,0,0,0,0,
88,2006,0,0,,,,.081800006,.1,.0482,.14,.23999999,,,,,,0,0,0,0,
88,2007,0,0,,,,.081800006,.1,.048099998,.14,.23999999,,,,,,0,0,0,0,
88,2008,0,0,,,,.14229999,.1,.042300001,.14,.23999999,,,,,,0,0,0,0,
88,2009,0,0,,,,.1433,.1,.043299999,.13,.23,,,,,,0,0,0,0,
88,2010,0,0,,,,.1429,.1,.0429,.13,.23,,,,,,0,0,0,0,
88,2011,0,0,,,,.1397,.1,.039700001,.13,.23,,,,,,0,0,0,0,
88,2012,0,0,,,,.15979999,.1,.059799999,.14,.23999999,,,,,,0,0,0,0,
88,2013,0,0,,,,.1197,.11,.0097000003,.14,.25,,,,,,0,0,0,0,
88,2014,0,0,,,,.1174,.12,-.0026,.14,.25999999,,,,,,0,0,0,0,
88,2015,0,0,,,,.1134,.13,-.0166,.14,.27000001,,,,,,0,0,0,0,
88,2016,0,0,,,,.1078,.14,-.032200001,.14,.28,,,,,,0,0,0,0,
89,2001,0,0,,,2002,.105,.035,.07,.14300001,.17799999,,,,,,0,0,0,0,
89,2002,0,0,,,2003,.11300001,.035999998,.077,.161,.19600001,,,,,,0,0,0,0,
89,2003,0,0,,,2004,.112,.035999998,.075999998,.18200001,.21799999,,,,,,0,0,0,0,
89,2004,0,0,,,2005,.11300001,.035999998,.077,.192,.22799999,,,,,,0,0,0,0,
89,2005,0,0,,,2006,.112,.037,.075000003,.213,.25,,,,,,0,0,0,0,
89,2006,0,0,,,2007,.1225,.038800001,.083700001,.22129999,.26010001,,,,,,0,0,0,0,
89,2007,0,0,,,2008,.1234,.040199999,.0832,.2211,.2613,,,,,,0,0,0,0,
89,2008,0,0,,,2009,.1246,.040399998,.084200002,.1894,.2298,,,,,,0,0,0,0,
89,2009,0,0,,,2010,.1252,.038399998,.086800002,.222,.2604,,,,,,0,0,0,0,
89,2010,0,0,,,2011,.12560001,.040700004,.084899999,.2387,.27939999,,,,,,0,0,0,0,
89,2011,0,0,,,2012,.1066,.040900003,.065700002,.1529,.19379999,,,,,,0,0,0,0,
89,2012,0,0,,,2013,.1067,.041100003,.0656,.15700001,.1981,,,,,,0,0,0,0,
89,2013,0,0,,,2014,.10520001,.041100003,.064099997,.15270001,.19379999,,,,,,0,0,0,0,
89,2014,0,0,,,2015,.097200006,.040900003,.056299999,.1151,.156,,,,,,0,0,0,0,
89,2015,0,0,,,2016,.095200002,.040700004,.054499999,.091000006,.13699999,,,,,,0,0,0,0,
89,2016,0,0,,,2017,.1001,.040999997,.059099998,.1007,.1417,,,,,,0,0,0,0,
90,2001,0,0,,,2002,.1028,.07,.0328,.18180001,.2518,,,,,,0,0,0,0,
90,2002,0,0,,,2003,.1028,.07,.0328,.1874,.25740001,,,,,,0,0,0,0,
90,2003,0,0,,,2004,.098999999,.07,.029000001,.17110001,.24110001,,,,,,0,0,0,0,
90,2004,0,0,,,2005,.1091,.07,.039100002,.2321,.3021,,,,,,0,0,0,0,
90,2005,0,0,,,2006,.10520001,.07,.0352,.16319999,.2332,,,,,,0,0,0,0,
90,2006,0,0,,,2007,.10520001,.07,.0352,.16600001,.236,,,,,,0,0,0,0,
90,2007,0,0,,,2008,.10520001,.07,.0352,.1568,.22680001,,,,,,0,0,0,0,
90,2008,0,0,,,2009,.1125,.07,.0425,.18190001,.25190002,,,,,,0,0,0,0,
90,2009,0,0,,,2010,.1125,.07,.0425,.18620001,.25620002,,,,,,0,0,0,0,
90,2010,0,0,,,2011,.1183,.07,.048299998,.2035,.2735,,,,,,0,0,0,0,
90,2011,0,0,,,2012,.1183,.07,.048299998,.20919999,.27919999,,,,,,0,0,0,0,
90,2012,0,0,,,2013,.098100007,.07,.028099999,.1506,.22059999,,,,,,0,0,0,0,
90,2013,0,0,,,2014,.098100007,.07,.028099999,.1462,.21620001,,,,,,0,0,0,0,
90,2014,0,0,,,2015,.098100007,.07,.028099999,.1311,.20110001,,,,,,0,0,0,0,
90,2015,0,0,,,2016,.098800004,.07,.0298,.17200001,.24200001,,,,,,0,0,0,0,
90,2016,0,0,,,2017,.1037,.07,.034699999,.171,.241,,,,,,0,0,0,0,
91,2001,0,0,,,2002,,0,,0,0,,,,,,0,0,0,0,
91,2002,0,0,,,2003,,0,,0,0,,,,,,0,0,0,0,
91,2003,0,0,,,2004,,0,,0,0,,,,,,0,0,0,0,
91,2004,0,0,,,2005,,0,,0,0,,,,,,0,0,0,0,
91,2005,0,0,,,2006,,0,,0,0,,,,,,0,0,0,0,
91,2006,0,0,,,2007,,0,,0,0,,,,,,0,0,0,0,
91,2007,0,0,,,2008,.05330582,.00017296501,.053132854,.11811362,.11828659,,,,,,0,0,0,0,
91,2008,0,0,,,2009,.06074328,.00016218757,.060581092,.10965377,.10981596,,,,,,0,0,0,0,
91,2009,0,0,,,2010,.074464962,.00015315432,.074311808,.18444057,.18459374,,,,,,0,0,0,0,
91,2010,0,0,,,2011,.079610273,.00014387349,.079466403,.16385691,.16400078,,,,,,0,0,0,0,
91,2011,0,0,,,2012,.079359166,.00013554847,.079223625,.15775734,.1578929,,,,,,0,0,0,0,
91,2012,0,0,,,2013,.081317112,.00012882873,.081188276,.16204678,.16217561,,,,,,0,0,0,0,
91,2013,0,0,,,2014,.11230978,.00018196691,.11212781,.16847201,.16865396,,,,,,0,0,0,0,
91,2014,0,0,,,2015,.1085,.00029999999,.1084,.1486,.1489,,,,,,0,0,0,0,
91,2015,0,0,,,2016,.1538,.00029999999,.1242,.20549999,.2058,,,,,,0,0,0,0,
91,2016,0,0,,,2017,.1504,.00029999999,.11939999,.20889999,.20919999,,,,,,0,0,0,0,
92,2001,0,0,,,2003,.14300001,.071000002,.071999997,-.028299998,.0427,,,,,,0,0,0,0,
92,2002,0,0,,,2004,.1433,.070799999,.072499998,.0298,.1006,,,,,,0,0,0,0,
92,2003,0,0,,,2005,.146,.071199998,.0748,.0038000001,.075000003,,,,,,0,0,0,0,
92,2004,0,0,,,2006,.14770001,.071599998,.076099999,.033299997,.1049,,,,,,0,0,0,0,
92,2005,0,0,,,2007,.1383,.072099999,.066199996,.056700002,.1288,,,,,,0,0,0,0,
92,2006,0,0,,,2008,.1393,.072499998,.066799998,.064400002,.13689999,,,,,,0,0,0,0,
92,2007,0,0,,,2009,.1397,.072899997,.066799998,.033099998,.10600001,,,,,,0,0,0,0,
92,2008,0,0,,,2010,.14669999,.073200002,.0735,.0363,.1095,,,,,,0,0,0,0,
92,2009,0,0,,,2011,.1542,.073399998,.080799997,.075800002,.14920001,,,,,,0,0,0,0,
92,2010,0,0,,,2012,.1549,.073699996,.081199996,.18270001,.25639999,,,,,,0,0,0,0,
92,2011,0,0,,,2013,.16059999,.074000001,.086599998,.2165,.29049999,,,,,,0,0,0,0,
92,2012,0,0,,,2014,.16,.074299999,.085699998,.23819999,.3125,,,,,,0,0,0,0,
92,2013,0,0,,,2015,.1592,.074600004,.084600002,.2597,.33430001,,,,,,0,0,0,0,
92,2014,0,0,,,2016,.1587,.074900001,.083800003,.2782,.3531,,,,,,0,0,0,0,
92,2015,0,0,,,2017,.1583,.075199999,.083100006,.292,.36720002,,,,,,0,0,0,0,
92,2016,0,0,,,2018,.1524,.075400002,.077,.31740001,.39279997,,,,,,0,0,0,0,
93,2001,0,0,,,2003,.1489,.0625,.086400002,0,.0625,,,,,,0,0,0,0,
93,2002,0,0,,,2004,.1468,.0625,.084300004,.0104,.072899997,,,,,,0,0,0,0,
93,2003,0,0,,,2005,.14569999,.0625,.0832,-.027999999,.034499999,,,,,,0,0,0,0,
93,2004,0,0,,,2006,.145,.0625,.082500003,.0095999995,.072099999,,,,,,0,0,0,0,
93,2005,0,0,,,2007,.1464,.0625,.083900005,.0207,.0832,,,,,,0,0,0,0,
93,2006,0,0,,,2008,.1446,.0625,.082100004,.019099999,.081599995,,,,,,0,0,0,0,
93,2007,0,0,,,2009,.14669999,.0625,.084200002,-.0115,.050999999,,,,,,0,0,0,0,
93,2008,0,0,,,2010,.1576,.0625,.095100001,.0363,.098800004,,,,,,0,0,0,0,
93,2009,0,0,,,2011,.1578,.0625,.095299996,.056399997,.1189,,,,,,0,0,0,0,
93,2010,0,0,,,2012,.1033,.0625,.040799998,.1893,.2518,,,,,,0,0,0,0,
93,2011,0,0,,,2013,.11350001,.0625,.050999999,.26389998,.32639998,,,,,,0,0,0,0,
93,2012,0,0,,,2014,.1126,.0625,.050100002,.31219998,.37470001,,,,,,0,0,0,0,
93,2013,0,0,,,2015,.1125,.0625,.050000001,.3141,.3766,,,,,,0,0,0,0,
93,2014,0,0,,,2016,.112,.0625,.0495,.31510001,.37759998,,,,,,0,0,0,0,
93,2015,0,0,,,2017,.10770001,.0625,.045200001,.32139999,.38389999,,,,,,0,0,0,0,
93,2016,0,0,,,2018,.1116,.0625,.049099997,.3222,.3847,,,,,,0,0,0,0,
94,2001,0,0,,,2002,.1269,.050000001,.076899998,.076899998,.1269,,,,,,0,0,0,0,
94,2002,0,0,,,2003,.1228,.050000001,.072800003,.1033,.1533,,,,,,0,0,0,0,
94,2003,0,0,,,2004,.1241,.050000001,.074099995,.099700004,.1497,,,,,,0,0,0,0,
94,2004,0,0,,,2005,.1252,.050000001,.075199999,.112,.162,,,,,,0,0,0,0,
94,2005,0,0,,,2006,.1294,.050000001,.079400003,.1166,.1666,,,,,,0,0,0,0,
94,2006,0,0,,,2007,.1251,.050000001,.075100005,.1212,.17120001,,,,,,0,0,0,0,
94,2007,0,0,,,2008,.1277,.050000001,.077699997,.1178,.16780001,,,,,,0,0,0,0,
94,2008,0,0,,,2009,.1388,.050000001,.088799998,.1435,.1935,,,,,,0,0,0,0,
94,2009,0,0,,,2010,.13949999,.050000001,.089499995,.18180001,.2318,,,,,,0,0,0,0,
94,2010,0,0,,,2011,.1392,.050000001,.089199997,.18180001,.2318,,,,,,0,0,0,0,
94,2011,0,0,,,2012,.1416,.050000001,.091600001,.2015,.25150001,,,,,,0,0,0,0,
94,2012,0,0,,,2013,.1337,.050000001,.083700001,.22239999,.27239999,,,,,,0,0,0,0,
94,2013,0,0,,,2014,.1338,.050000001,.083800003,.24600001,.296,,,,,,0,0,0,0,
94,2014,0,0,,,2016,.14840001,.050000001,.098400004,.26010001,.31009999,,,,,,0,0,0,0,
94,2015,0,0,,,2017,.16399999,.050000001,.11399999,.3159,.36590001,,,,,,0,0,0,0,
94,2016,0,0,,,2018,.1538,.050000001,.1038,.32159999,.3716,,,,,,0,0,0,0,
95,2001,0,0,,,2004,.11135837,.091860048,.01949832,.11995119,.21181124,,,,,,0,0,0,0,
95,2002,0,0,,,2005,.11241157,.09180785,.020603726,.13422686,.22603472,,,,,,0,0,0,0,
95,2003,0,0,,,2006,.1374442,.091844842,.045599345,.18726906,.27911389,,,,,,0,0,0,0,
95,2004,0,0,,,2007,.10711356,.091913216,.01520033,.19129652,.28320974,,,,,,0,0,0,0,
95,2005,0,0,,,2008,.10715272,.091976747,.015175969,.21510157,.3070783,,,,,,0,0,0,0,
95,2006,0,0,,,2009,.11216351,.091899067,.020264449,.23417515,.32607421,,,,,,0,0,0,0,
95,2007,0,0,,,2010,.11243083,.091943137,.02048769,.22579817,.3177413,,,,,,0,0,0,0,
95,2008,0,0,,,2011,.1019795,.092263326,.0097161774,.20642875,.29869211,,,,,,0,0,0,0,
95,2009,0,0,,,2012,.097614266,.092148095,.0054661781,.22570966,.31785777,,,,,,0,0,0,0,
95,2010,0,0,,,2013,.11652658,.092081264,.024445329,.35674191,.44882315,,,,,,0,0,0,0,
95,2011,0,0,,,2014,.090486802,.039744921,.050741877,.2159732,.25571814,,,,,,0,0,0,0,
95,2012,0,0,,,2015,.088259056,.039539371,.048719689,.22897749,.26851684,,,,,,0,0,0,0,
95,2013,0,0,,,2016,.086474836,.039488416,.046974134,.23059997,.27008837,,,,,,0,0,0,0,
95,2014,0,0,,,2017,.080507219,.039501492,.041005727,.23176637,.27126786,,,,,,0,0,0,0,
95,2015,0,0,,,2018,.083246678,.039390471,.043856207,.23845091,.27784139,,,,,,0,0,0,0,
95,2016,0,0,,,2019,.081461422,.039377667,.042083751,.24424343,.2836211,,,,,,0,0,0,0,
96,2001,0,0,,,2004,.1247,.074299999,.0504,0,.074299999,,,,,,0,0,0,0,
96,2002,0,0,,,2005,.1265,.072499998,.054000001,.028499998,.101,,,,,,0,0,0,0,
96,2003,0,0,,,2006,.1371,.073100001,.064000003,.071400002,.1445,,,,,,0,0,0,0,
96,2004,0,0,,,2007,.1383,.073299997,.064999998,.086300001,.1596,,,,,,0,0,0,0,
96,2005,0,0,,,2008,.1401,.0735,.066599995,.1027,.1762,,,,,,0,0,0,0,
96,2006,0,0,,,2009,.1469,.073799998,.073100001,.1069,.1807,,,,,,0,0,0,0,
96,2007,0,0,,,2010,.1486,.074000001,.074600004,.1,.17399999,,,,,,0,0,0,0,
96,2008,0,0,,,2011,.14850001,.074200004,.074299999,.094099998,.1683,,,,,,0,0,0,0,
96,2009,0,0,,,2012,.15020001,.074299999,.075900003,.1148,.1891,,,,,,0,0,0,0,
96,2010,0,0,,,2013,.1769,.0744,.1025,.2175,.29190001,,,,,,0,0,0,0,
