ppd_id,fy,EEGroupID,TierID,source_membership,notes_membership,beneficiaries_DisabilityRetirees,beneficiaries_DependentSurvivors,actives_tot,ActiveSalaries,ActiveAge_avg,ActiveTenure_avg,ActiveSalary_avg,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,benefits_tot,BeneficiaryAge_avg,BeneficiaryBenefit_avg,beneficiaries_ServiceRetirees,benefits_ServiceRetirees,ServiceRetireeAge_avg,ServiceRetireeBenefit_avg,ServiceRetAge_avg,ServiceRetTenure_avg,ServiceRetBenefit_avg,benefits_DisabilityRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,ActiveSalary_avg_est,BeneficiaryBenefit_avg_est
4,2015,0,0,,,29,,5502,456636,,,82.995003,890,2218,12418,433863.31,,34.956001,11287,,,,,,,,1102,,,,,18810,0,0
4,2016,0,0,,,29,,5502,456636,,,82.995003,890,2218,12418,433863.31,,34.956001,11287,,,,,,,,1102,,,,,18810,0,0
5,2001,0,0,,,826,34,15473,826739.75,37.200001,10,53.431,,,5782,170281.58,,29.450001,4182,134223.22,59.700001,32.095001,49.599998,23.200001,,21074.02,774,740,0,0,,21255,0,0
5,2002,0,0,,,872,36,15557,854248.94,36.900002,10,54.910999,,,6634,215378.95,,32.466,4315,144372.23,60.599998,33.458,50.200001,24.200001,,23351.557,802,766,645,645,,22191,0,0
5,2003,0,0,,,912,38,15530,881284.69,37,9.5,56.747002,,,7195,256503.02,,35.650002,4419,159641.92,60.099998,36.125999,49.700001,25.5,,25733.736,853,815,1011,1011,,22725,0,0
5,2004,0,0,,,942,37,15852,991718.13,37.099998,9.5,57.516998,,,7663,286346.22,,37.367001,4563,171971.64,60.5,37.688,49.299999,23.200001,,27693.203,891,854,1267,1267,,23515,0,0
5,2005,0,0,,,1012,48,16317,974862.69,37.599998,9.5,59.744999,,,8160,317771.56,,38.943001,4733,185905.98,61.400002,39.278999,49.799999,23.200001,,31278.348,943,895,1472,1472,,24477,0,0
5,2006,0,0,,,1061,46,17324,1073685.3,37.400002,9,61.977001,,,8720,353932.94,,40.589001,4935,201564.19,61.700001,40.844002,49.799999,23.200001,,34212.777,978,932,1746,1746,,26044,0,0
5,2007,0,0,,,1128,24,18624,1228037.5,37.299999,8.8999996,65.938004,,,8958,375472.19,,41.915001,5625,241196.38,61.799999,42.879002,50.299999,23.5,,38009.516,880,856,1325,1325,,27582,0,0
5,2008,0,0,,,1195,50,19912,1383332,37.299999,8.8999996,69.472,,,9422,404386.28,,42.918999,5986,266400.63,61.900002,44.504002,50.599998,23.5,,41128.66,1060,1010,1181,1181,,29334,0,0
5,2009,0,0,,,1211,45,19867,1415642.5,37.799999,9.3999996,71.255997,1145,,9653,435480.44,,45.112999,6307,295861.34,62.200001,46.91,50.799999,23.6,,44445.246,1091,1046,1044,1044,,30665,0,0
5,2010,0,0,,,1252,47,19468,1400543.8,38.400002,10,71.944,1106,,10047,472656.97,,47.044998,6557,320257.94,62.599998,48.841999,51,23.6,,47997.902,1145,1098,1093,1093,,30621,0,0
5,2011,0,0,,,1324,47,18638,1325349.9,38.599998,10.2,71.110001,1081,,10941,541794,,49.52,7015,355606.53,62.700001,50.692001,51.200001,23.6,,52597.746,1193,1146,1419,1419,,30670,0,0
5,2012,0,0,,,1344,54,18542,1349251.5,39.099998,10.6,72.766998,1264,,11298,578216.44,,51.179001,7219,378844.63,63.200001,52.479,51.299999,23.6,,55975.336,1239,1185,1496,1496,,31104,0,0
5,2013,0,0,,,1410,53,18436,1370609.4,39.5,11.1,74.344002,1442,,11641,597303.31,,51.310001,7444,,,,,,,,1305,1252,1482,1482,,31519,0,0
5,2014,0,0,,,1460,72,18526,1390346.1,39.700001,11.2,75.047997,1563,,12083,,,51.616001,7689,,,,,,,,1375,1303,1559,1559,,32172,0,0
5,2015,0,0,,,1516,67,18409,1401178.3,39.700001,11.3,76.143997,1923,,12709,,,51.833,8093,444901.47,64,54.973999,51.5,23.5,,65871.813,1425,1358,1675,1675,,33041,0,0
5,2016,0,0,,,1587,72,18706,1448218.5,39.700001,11.3,77.419998,1996,,13228,,,52.341999,8755,486634.66,63.900002,55.584,51.799999,23.6,,68982.344,1521,1449,1365,1365,,33930,0,0
6,2001,0,0,,,3904,,191252,6357000,43.799999,8.1999998,31.281,96193,,62824,,,13.104334,58920,,,14.532,,,,13.812,0,,0,,,350269,0,1
6,2002,0,0,,,4485,,198870,6989000,44.299999,8.3999996,33.130001,109942,,64831,,,14.472239,60346,,,16.452,,,,12.924,0,,0,,,373643,0,1
6,2003,0,0,,,4561,,202398,7296828,44.599998,8.5,36.051998,123365,,69258,,,15.64212,64697,,70,16.848,,18.9,,12.324,0,,0,,,395021,0,1
6,2004,0,0,,,4684,,205482,7485590,44.700001,8.6000004,36.429001,136435,,73615,,,17.032194,64121,1168664.8,69.300003,18.226,,19.1,,13.092,4810,,0,,,415650,0,1
6,2005,0,0,,,4939,,212202,8032458,44.700001,8.5,37.853001,149768,,78792,,,18.084946,68735,1271492.6,69.599998,18.497999,,19.299999,,13.284,5118,,0,,,440762,0,1
6,2006,0,0,,,5018,,217676,8311869.5,44.700001,8.5,38.185001,163527,,83516,,,18.632561,73081,1402916.9,69.599998,19.197001,,19.4,,12.816,5417,,0,,,464719,0,1
6,2007,0,0,,,5071,,224001,9708353,44.700001,8.3999996,40.901001,193696,,88638,,,18.867844,78609,1519841.9,69.599998,19.334,61.200001,19.6,,13.092,4958,,0,,,506362,0,1
6,2008,0,0,,,4882,,226415,9708353,44.900002,8.5,42.879002,203004,,93838,,,19.084667,83777,1633196.1,69.5,19.495001,61.400002,19.6,,12.948,5179,,0,,,523257,0,1
6,2009,0,0,,,4712,,222515,9834810,45.200001,8.8000002,44.198002,210509,,99136,,,19.360363,89050,1752416.9,69.599998,19.679001,60,19.5,,15.096,5374,,0,,,532160,0,1
6,2010,0,0,,,4724,,213530,9419952,45.5,9.1999998,44.115002,209605,,106031,,,19.405561,95697,1889412.9,69.599998,19.743999,60.099998,19.5,,15.504,5610,,0,,,529166,0,1
6,2011,0,0,,,4609,,208939,9060631,45.700001,9.3999996,43.365002,208969,,112605,,,19.454979,102106,2025265.9,69.699997,19.834999,60.200001,19.5,,15.228,5890,,0,,,530513,0,1
6,2012,0,0,,,4440,,203994,8868678,45.799999,9.6000004,43.474998,210060,,118871,,,19.581547,108227,2150549,69.800003,19.871,60.200001,19.4,,15.348,6204,,0,,,532925,0,1
6,2013,0,0,,,4307,,202693,8752783,45.700001,9.6000004,43.181999,213058,,125182,,,19.534286,114408,2274485,69.900002,19.879999,60.299999,19.4,,15.336,6467,,0,,,540933,0,1
6,2014,0,0,,,4206,,203201,8908621,45.700001,9.6000004,43.841,215325,,130461,,,19.671564,119459,2482507.8,,19.879999,,,,,6796,,0,,,548987,0,1
6,2015,0,0,,,4002,,203252,9072377,45.700001,9.6000004,44.636002,219346,,135538,,,19.71031,124430,2494806.5,,19.954,,,,,7106,,0,,,558136,0,1
6,2016,0,0,,,3797,,204162,9263859,45.599998,9.6000004,45.375,222260,,139823,,,,136026,2700528.3,,19.853001,,,,,,,0,,,566245,0,0
7,2001,0,0,,,1257,,42556,1070100,43.900002,9.3999996,25.146,7489,,16643,150000,,9.0127983,13904,120158.02,,,,,,7698.5762,661,,821,821,,66688,0,1
7,2002,0,0,,,1354,,42230,1111500,,,26.32,8361,,17748,167600,,9.4433174,14879,135805.11,,,,,,8409.9961,678,,837,837,,68339,0,1
7,2003,0,0,,,1447,,42879,1147900,,,26.771999,8958,,18838,186000,,9.8736601,15581,146994.39,,,,,,9165.9355,717,,1093,1093,,70675,0,1
7,2004,0,0,,,1557,,42826,1175800,,,27.455,9617,,19872,203400,,10.235507,16292,158493.98,,,,,,9924.8877,751,,1272,1272,,72315,0,1
7,2005,0,0,,,1509,,42938,1214900,,,28.295,10250,,21080,232900,,11.048388,17177,174945.28,,,,,,9914.4482,771,,1623,1623,,74268,0,1
7,2006,0,0,,,1817,,43453,1267100,,,29.159,10824,,22234,254700,,11.455429,17595,183753.27,,,,,,12052.236,800,,2022,2022,,76512,0,1
7,2007,0,0,,,2455,,43630,1302600,,,29.855,11674,,22409,274800,,12.26293,18160,209574.23,,,,,,16710.48,94,,1700,1700,,77713,0,1
7,2008,0,0,,,2659,,44357,1379800,,,31.106001,11988,,23555,297000,,12.608788,19020,226863.23,,,,,,18566.771,82,,1794,1794,,79900,0,1
7,2009,0,0,,,2801,,44702,1433700,,,32.073002,12310,,24972,323100,,12.938491,20303,251410.95,,,,,,20208.768,75,,1793,1793,,81984,0,1
7,2010,0,0,,,2908,,45394,1522700,,,33.543999,12455,,25880,342200,,13.222566,21095,268526.56,,,,,,21635.484,66,,1811,1811,,83729,0,1
7,2011,0,0,,,2985,,45145,1542900,,,34.176998,12890,,28137,375700,,13.352525,23147,298817.44,,,,,,22946.316,58,,1947,1817,130,86172,0,1
7,2012,0,0,,,3087,,45937,1606100,,,34.962002,13053,,29282,399500,,13.643194,24258,320483,,,,,,24584.207,53,,1884,1746,138,88272,0,1
7,2013,0,0,,,,,45707,1612700,,,35.285,13267,,30533,426200,,13.958668,,,,,,,,,,,0,,,89507,0,1
7,2014,0,0,,,,,45841,1638000,,,35.735001,13514,,31914,457100,,14.322867,,,,,,,,,,,,,,91269,0,1
7,2015,0,0,,,,,45722,1645000,,,35.979,13638,,33106,483900,,14.616686,,,,,,,,,,,,,,92466,0,1
7,2016,0,0,,,,,45676,1686500,,,36.923,13624,,34214,462045.16,,13.504564,,,,,,,,,0,,,,,93514,0,1
8,2001,0,0,,,,,61389,1557116.6,43.700001,9.5,25.365,7281,3089,17778,309030,,17.382721,17778,309030,,,,,,,,,0,,,86448,0,1
8,2002,0,0,,,,,62011,1628005.9,43.799999,9.3999996,26.254,7859,3525,19199,334150,,17.404552,19199,334150,,,,,,,,,0,,,89069,0,1
8,2003,0,0,,,1829,,62432,1683364.8,44,9.5,26.962999,8444,4112,20271,359980,,17.758373,17582,325933.13,,,,,,22746.781,520,,340,,340,91147,0,1
8,2004,0,0,,,1973,,63185,1747706.3,44.200001,9.5,27.66,9004,4425,21428,386230,,18.024548,18582,350080.13,,,,,,24475.422,521,,352,,352,93617,0,1
8,2005,0,0,,,2070,,65793,1962360.5,44.200001,9.3999996,29.826,9470,4448,22680,415040,,18.299824,19740,377429,,,,,,25801.826,533,,337,,337,97943,0,1
8,2006,0,0,,,2165,,67710,2079642.6,44.299999,9.3000002,30.714001,9973,4570,24153,449770,,18.621704,21107,410714.69,,,,,,27051.287,547,,334,,334,101836,0,1
8,2007,0,0,,,2200,,69226,2190658.3,44.400002,9.3000002,31.645,10689,4709,25611,484550,,18.919605,22519,444082.47,,,,,,27960.699,573,,319,,319,105526,0,1
8,2008,0,0,,,2263,,70172,2267883.3,44.5,9.3999996,32.319,11688,4630,26801,515560,,19.236595,23693,474195.78,,,,,,28933.451,543,,302,,302,108661,0,1
8,2009,0,0,,,2431,,70655,2317795.3,44.700001,9.5,32.804001,11766,4631,28818,564590,,19.591576,25503,520534.19,,,,,,318270.38,590,,294,,294,111239,0,1
8,2010,0,0,,,2509,,72208,2458000,44.700001,9.6999998,32.98,11924,4608,30587,612770,,20.033674,27148,566395.31,,,,,,32896.938,618,,312,,312,114719,0,1
8,2011,0,0,,,2533,,72293,2457613.8,44.799999,9.8999996,33.994999,12439,,32099,657080,,20.470419,28657,609362.63,,,,,,33947.605,601,,4795,4487,308,116831,0,1
8,2012,0,0,,,,,71195,2446380.8,45,10.1,34.362,12654,4432,34160,709170,,20.760246,34160,,,,,,,,,,0,,,118009,0,1
8,2013,0,0,,,2730,,70660,2467415,45,10.2,34.919998,13099,,36254,763761.25,,21.066952,32603,,,,,,,,632,,289,,289,120013,0,1
8,2014,0,0,,,2860,,70225,2505117.3,44.700001,10.2,35.673,11763,,38202,822194.19,,21.522282,34688,767682.69,,,,,,40333.289,654,,0,,,120190,0,1
8,2015,0,0,,,,,68945,2531463,44.599998,10.3,36.716999,12379,,44722,916620,,20.495953,40748,,,,,,,,,,3974,3974,,126046,0,1
8,2016,0,0,,,,,68368,2525664.3,44.400002,10.2,37.235001,12937,,46959,983870.94,,20.951702,43095,,,,,,,,,,3864,6864,,128264,0,1
9,2001,0,0,,,,,752080,,,,40.95575,164552,,369278,5792949,,15.68723,314766,,,,,,,,54512,54512,0,,,1285910,1,1
9,2002,0,0,,,,,795785,,,,41.308895,186392,,381746,6534405,,17.117153,325095,,,,,,,,56651,56651,0,,,1363923,1,1
9,2003,0,0,,,,,809646,,,,42.961987,204714,,396151,7105938.5,,17.937449,337113,,,,,,,,59038,59038,0,,,1410511,1,1
9,2004,0,0,,,,,803973,,,,43.630817,198094,,413272,7790611.5,,18.851051,352026,,,,,,,,61246,61246,0,,,1415339,1,1
9,2005,0,0,,,,,789195,,,,45.673122,227787,,425094,8589355,,20.205778,368176,,,,,,,,56918,56918,0,,,1442076,1,1
9,2006,0,0,,,,,807589,,,,47.111835,241306,,441277,9407003,,21.317682,382841,,,,,,,,58436,58436,0,,,1490172,1,1
9,2007,0,0,,,,,822624,,,,49.675186,264276,,455208,10252129,,22.521856,395450,,,,,,,,59758,59758,0,,,1542108,1,1
9,2008,0,0,,,,,836914,,,,52.856087,289219,,468898,11066832,,23.601789,408026,,,,,,,,60872,60872,0,,,1595031,1,1
9,2009,0,0,,,,,821113,,,,54.925449,313284,,484955,12018620,,24.782959,422691,,,,,,,,62264,62264,0,,,1619352,1,1
9,2010,0,0,,,,,804294,,,,55.929798,311750,,505862,13154846,,26.004812,442496,,,,,,,,63366,63366,0,,,1621906,1,1
9,2011,0,0,,,,,791219,,,,55.485271,312207,,528343,14469427,,27.386427,463666,,,,,,,,64677,64677,0,,,1631769,1,1
9,2012,0,0,,,,,786586,,,,54.156826,315854,,543722,15574779,,28.644747,477728,,,,,,,,65994,65994,0,,,1646162,1,1
9,2013,0,0,,,,,759509,,,,56.05595,344728,,566975,,,29.340382,495709,,,,,,,,71266,71266,0,,,1671212,1,1
9,2014,0,0,,,,,738422,,,,60.883884,406860,,726563,,,24.444658,630877,,,,,,,,95686,95686,0,,,1871845,1,1
9,2015,0,0,,,,,868713,,,,54.630241,335908,,611078,,,30.965427,530815,,,,,,,,80263,80263,0,,,1815699,1,1
9,2016,0,0,,,,,873026,,,,54.630241,337883,,648645,,,30.978321,557845,,,,,,,,90800,90800,0,,,1859554,0,1
10,2001,0,0,,,6477,,428741,20494000,44.299999,10.7,47.800999,18469,68677,170972,,,22.018997,149727,,,24.396,60.700001,25.4,,,14768,,0,,,618182,0,1
10,2002,0,0,,,6724,,442208,21732000,,,49.144001,19703,76456,177069,,,23.969126,154884,,,26.195999,60.700001,25.700001,,,15461,,0,,,638980,0,1
10,2003,0,0,,,6949,,448478,23867000,44.299999,10.5,53.219002,20627,83990,181868,,,25.932545,159172,,,28.068001,60.700001,25.9,,,15747,,0,,,650973,0,1
10,2004,0,0,,,7311,,444680,23764000,44.5,10.7,53.441002,22511,93617,193245,,,27.540325,169022,,,29.856001,60.700001,26,,,16912,,0,,,660436,0,1
10,2005,0,0,,,7571,,450282,23257000,44.5,10.7,51.648998,24113,100281,201241,,,29.380703,176008,,,31.403999,60.799999,26.1,,,17662,,0,,,675636,0,1
10,2006,0,0,,,7683,,453365,24240000,44.599998,10.8,53.466,26733,106868,207846,,,30.954403,181833,,,32.891998,60.799999,26.200001,,,18330,,0,,,687944,0,1
10,2007,0,0,,,7915,,455693,25906000,44.700001,10.8,56.848999,28922,112528,215641,,,32.171902,188659,,,34.535999,60.799999,26.299999,,,19067,,0,,,700256,0,1
10,2008,0,0,,,8170,,461378,27118000,44.700001,10.8,58.777,30370,117627,223968,,,33.896271,195960,,,36.251999,60.799999,26.299999,,,19838,,0,,,715716,0,1
10,2009,0,0,,,8380,,459009,27327000,44.799999,11,59.535999,31661,124546,232617,,,35.492386,203649,,72.199997,37.967999,60.799999,26.4,,,20588,,0,,,723287,0,1
10,2010,0,0,,,8581,,441544,26275000,45.099998,11.3,59.507,33036,133940,243796,,,37.266247,213952,,72.199997,39.624001,60.900002,26.299999,,,21263,,0,,,718376,0,1
10,2011,0,0,,,8813,,429600,25576000,45.299999,11.6,59.534,33976,139743,253041,,,38.944252,222222,,72.300003,41.004002,61,26.299999,,,22006,,0,,,716617,0,1
10,2012,0,0,,,9036,,421499,25388000,45.5,11.9,60.233002,34848,143807,262038,,,39.851177,230278,,72.400002,42.203999,61.099998,26.200001,,,22724,,0,,,718385,0,1
10,2013,0,0,,,9374,,416643,25479000,45.599998,12.2,61.153,35883,146693,269274,,,41.345551,236487,,72.599998,43.307999,61.099998,26.1,,,23413,,0,,,721800,0,1
10,2014,0,0,,,9604,,420887,26470000,45.599998,12.3,62.890999,36344,146471,275627,,,42.54055,241920,,72.800003,,61.200001,26,,,24103,,0,,,732858,0,1
10,2015,0,0,,,9848,,429460,28013000,45.599998,12.3,65.228996,36953,147443,282100,,,43.545094,247353,,73,45.431999,61.299999,25.9,,,24899,,0,,,748513,0,1
10,2016,0,0,,,9940,,438537,29826000,45.5,12.1,68.013,38014,149708,288195,,,44.73452,252672,,73.300003,46.608002,61.299999,25.799999,,,25583,,0,,,764746,0,1
11,2001,0,0,,,328,,37648,1690264.1,45.5,12.2,44.896999,1316,,17298,435026.88,,25.14897,14771,407322.94,,3.9679999,,,,6194.168,2135,,64,,64,56262,0,1
11,2002,0,0,,,364,,37374,1698235,,,45.438942,1552,,17867,489754.41,,27.411116,15313,,,,,,,,2117,,73,,73,56793,1,1
11,2003,0,0,,,371,,36548,1706205.9,,,46.683998,1444,,18565,544481.94,,29.328411,15930,510625,,,,,,8126.4429,2191,,73,,73,56557,0,1
11,2004,0,0,,,393,,37362,1767631.3,,,47.311001,1930,,19266,594371.13,,30.851,16542,556756.94,,,,,,9476.8174,2254,,77,,77,58558,0,0
11,2005,0,0,,,417,,37521,1855994.8,,,49.465492,2059,,20954,688259.5,,32.846001,18108,,,,,,,,2429,,0,,,60534,1,0
11,2006,0,0,,,434,,34682,1944358.3,,,56.062,2408,,22105,1944358.3,,34.577999,19217,720384.13,,,,,,11432.89,2454,,0,,,59195,0,0
11,2007,0,0,,,448,,32968,1863182.1,,,56.514999,2752,,23623,854319.81,,36.165001,20660,807145.06,,,,,,12124.815,2515,,0,,,59343,0,0
11,2008,0,0,,,453,,32086,1914558.9,,,59.669998,3479,,23920,904836.81,,37.827999,20913,854892.88,,,,,,12531.346,2554,,0,,,59485,0,0
11,2009,0,0,,,455,,31905,1996194.3,,,62.567001,3056,,24218,942388.38,,38.912998,21145,8890347,,,,,,12962.862,2618,,0,,,59179,0,0
11,2010,0,0,,,453,,33983,2107934,,,62.028999,2752,,24600,988162.81,,40.168999,21455,931214.31,,,,,,13309.241,2692,,0,,,61335,0,0
11,2011,0,0,,,465,,30133,2090131.9,43,11.5,69.363998,4253,,25199,1047873.1,,41.584,21977,986884,72,44.903999,,,,14101.691,2757,,0,,,59585,0,0
11,2012,0,0,,,468,,30366,2118235.5,42.599998,11.2,69.757004,4245,,25926,1116080.9,,43.049,22636,1051090.5,72.099998,46.439999,,,,14717.767,2822,,0,,,60537,0,0
11,2013,0,0,,,478,,30969,2146812,41.200001,10,69.320999,4502,,27440,1224869.5,,44.638,24042,1154757.5,72.099998,48.035999,,,,15565.791,2920,,0,,,62911,0,0
11,2014,0,0,,,474,,30654,2149841.8,41.299999,10.3,70.133003,4818,,27722,1269456.1,,45.792,24251,1194862.4,72.599998,49.271999,,,,15995.375,2997,,0,,,63194,0,0
11,2015,0,0,,,470,,29706,2155604.3,,,72.565002,5464,21365,28114,1319864.4,,46.946999,24594,1241262.5,,50.472,,,,16364.372,3050,,0,,,63284,0,0
11,2016,0,0,,,476,,29543,2071041,,,70.102997,5715,22042,28298,1361882.5,,48126,24732,1279157.5,,,,,,16872.645,3090,,0,,,63556,0,0
12,2001,0,0,,,,,7713,316793.38,41.799999,8.1000004,41.078999,612,,2592,65647.094,,25.327,2592,,,,,,,,,,0,,,10917,0,0
12,2002,0,0,,,,,7647,322007.69,42.200001,8.3000002,42.109001,604,,2783,72520.156,,26.058001,2783,,,,,,,,,,0,,,11034,0,0
12,2003,0,0,,,,,7432,312790.97,42.799999,8.8000002,42.087002,624,,2995,78596.305,,26.243,2995,,,,,,,,,,0,,,11051,0,0
12,2004,0,0,,,,,7489,326590.16,43.299999,9,43.609001,612,,3137,82121.25,,26.177999,3137,,,,,,,,,,0,,,11238,0,0
12,2005,0,0,,,64,,7638,348619.16,43.5,9.1000004,45.643002,670,,3297,85324.688,,25.879,2895,,,,,,,,338,,0,,,11605,0,0
12,2006,0,0,,,65,,8055,390964,43.5,8.8999996,48.536999,714,,3467,90312.039,,26.049,3042,,,,,,,,314,,46,46,,12236,0,0
12,2007,0,0,,,73,,8358,417450.81,43.700001,8.8999996,49.945999,828,,3633,96071.148,,26.444,3190,,,,,,,,324,,46,46,,12819,0,0
12,2008,0,0,,,82,,8643,448740.47,43.900002,8.8999996,51.919998,870,,3835,101840.87,,26.556,3367,,,,,,,,335,,51,51,,13348,0,0
12,2009,0,0,,,84,,8142,422539.19,44.400002,9.3999996,51.896,975,159,4086,109656.15,,26.837,3599,,,,,,,,350,,53,53,,13203,0,0
12,2010,0,0,,,84,,8270,438877,44.700001,9.5,53.069,941,150,4335,117954.06,,27.209999,3828,,,,,,,,368,,55,55,,13546,0,0
12,2011,0,0,,,87,,8348,451831.19,44.900002,9.6999998,54.124001,922,134,4542,124748.58,,27.466,4015,,,,,,,,381,,59,59,,13812,0,0
12,2012,0,0,,,90,,8387,470231.97,45.099998,9.6999998,56.067001,924,124,4831,134653.16,,27.872999,4259,,,,,,,,414,,68,68,,14142,0,0
12,2013,0,0,,,101,,8592,490553.16,45.099998,9.6000004,57.094002,930,113,5120,144755.3,,28.273001,5019,,,,,,,,,,0,,,14642,0,0
12,2014,0,0,,,103,,9028,539158.69,44.799999,9.3000002,59.721001,990,53,5396,154937.55,,28.712999,5293,,,,,,,,,,,,,15414,0,0
12,2015,0,0,,,110,,9063,559829.5,45,9.5,61.771,985,,5679,,,29.136225,5569,,,,,,,,,,,,,15727,0,1
12,2016,0,0,,,112,,9364,599574.94,45,9.3999996,64.029999,981,,5934,,,29.527822,5822,,,,,,,,,,,,,16279,0,1
13,2001,0,0,,,,,12220,436582.28,41.599998,7,35.727001,693,7920,2788,52505,,18.832001,2625,50651,,,,,,,163,,0,,,15701,0,0
13,2002,0,0,,,,,12509,474760,42.200001,7.0999999,37.952999,757,8354,2941,60306,,20.504999,2941,,,,,,,,,,0,,,16207,0,0
13,2003,0,0,,,,,12571,479098.25,42.799999,8.1000004,38.111,811,8796,3104,69948,,22.535,3104,,,,,,,,,,0,,,16486,0,0
13,2004,0,0,,,,,15184,549606.75,43.200001,7,36.195999,889,9712,3323,81994,,24.674999,3323,,,,,,,,,,0,,,19396,0,0
13,2005,0,0,,,,,15555,607216.81,43.099998,7.4000001,41.310001,926,11079,3578,94963,,26.541,3578,,,,,,,,,,0,,,20059,0,0
13,2006,0,0,,,684,,15959,636299.5,43.169998,7.4400001,39.870888,961,12461,3835,107856,,28.124121,2981,92159,,,,,,13170,170,,0,,,20755,1,1
13,2007,0,0,,,683,,16977,680442.13,42.939999,7.1399999,40.080002,1049,13674,4112,122722,,29.844845,3253,106246,,,,,,13658,176,,0,,,22138,0,1
13,2008,0,0,,,681,,17379,718901.75,43.23,7.0900002,41.366001,1148,15143,4396,139393,,31.709053,3542,122278,,,,,,14150,173,,0,,,22923,0,1
13,2009,0,0,,,685,,16166,705097.06,43.759998,7.71,43.616001,1274,16251,4692,155244,,33.086956,3832,137396,,,,,,14729,175,,0,,,22132,0,1
13,2010,0,0,,,686,,16144,705265.31,43.990002,7.5999999,43.686001,1348,16865,5075,171930,,33.877834,4210,154063,,,,,,14711,179,,0,,,22567,0,1
13,2011,0,0,,,685,156,16065,718169,44.200001,7.6999998,44.703999,1436,17725,5320,184867,,34.749435,4449,166563,,,,,,15037,186,30,0,,,22821,0,1
13,2012,0,0,,,691,160,12097,523668.44,44.799999,7.9000001,43.289001,3075,20104,5901,209574,,35.514996,5027,,,,,,,,183,23,0,,,21073,0,1
13,2013,0,0,,,704,156,11954,529003.44,,,44.252998,2868,20286,6167,222050,,36.006161,5287,,,,,,,,176,20,0,,,20989,0,1
13,2014,0,0,,,696,,12084,540468,,,4.7259998,2788,20956,6466,233399,,36.096352,5595,213973,68.5,38.243999,,,,16189,175,,0,,,21338,0,1
13,2015,0,0,,,689,,12176,561518,,,46.117001,2791,21915,6777,248588,,36.681126,5908,228693,,,,,,16394,180,,0,,,21744,0,1
13,2016,0,0,,,686,,12736,608223,,,47.756203,2748,22896,7065,264510,,37.439491,6197,243985,,,,,,16883,182,,,,,22549,1,1
14,2005,0,0,,,,,111449,3241213.8,43.700001,8,29.082483,7869,60533,40065,1140981,,28.478249,40065,,,,,,,,,,0,,,159383,1,1
14,2006,0,0,,,3064,,113288,3371185.8,43.830002,7.8800001,29.75766,8584,65777,42127,1256884,,29.835592,37965,,,,,,,,1098,,0,,,163999,1,1
14,2007,0,0,,,3052,,116245,3618258.3,43.869999,7.8299999,31.125999,9191,71520,44064,1373427,,31.168913,39889,1300377,,,,,,57751,1123,,0,,,169500,0,1
14,2008,0,0,,,3048,,118547,3804926.8,43.990002,7.8400002,32.096001,9760,76616,45919,1488995,,32.426556,41758,1413556,,,,,,59634,1113,,0,,,174226,0,1
14,2009,0,0,,,3024,,119390,3922175.3,44.209999,7.98,32.852001,9968,81448,47641,1600940,,33.604248,43440,1522815,,,,,,61219,1177,,0,,,176999,0,1
14,2010,0,0,,,3035,,116486,3900661.5,44.459999,8.29,33.486,10523,85528,49933,1679881,,33.6427,45672,1601182,,,,,,61384,1226,,0,,,176942,0,1
14,2011,0,0,,,3012,1107,114820,3821603.5,44.599998,8.46,33.283001,11250,89225,51868,1778342,,34.285919,47633,1698625,,,,,,61978,1223,116,0,,,177938,0,1
14,2012,0,0,,,3032,1106,115294,3819065.5,44.599998,8.5,33.125,11942,93097,53952,1878147,,34.811443,49695,,,,,,,,1225,119,0,,,181188,0,1
14,2013,0,0,,,,,117727,3938650,,,33.455791,12854,96832,55986,1976445,,35.302486,55986,,,,,,,,0,,0,,,186567,1,1
14,2014,0,0,,,3113,1130,119618,4063236,,,33.968433,13807,101603,58145,2068180,,35.569351,53778,,,,,,,,1254,124,0,,,191570,1,1
14,2015,0,0,,,3108,1254,120239,4235290,44.549999,8.3599997,35.22393,14904,108184,60109,2163980,,36.000931,55747,,,,,,,,1254,,0,,,195252,1,1
14,2016,0,0,,,3081,,121945,4349320,,,35.666245,15727,113942,62102,2284090,,36.779652,57748,,,,,,,,1273,,,,,199774,1,1
15,2005,0,0,,,,,53351,2064764.1,45,9.1000004,40.493999,4166,40919,27820,802995,,28.863947,27820,802995,,,28.864,,,,,,0,,,85337,0,1
15,2006,0,0,,,3701,,52866,2099325.3,45.32,9.0500002,39.710312,4349,44584,28804,874223,,30.35075,24098,,,,,,,,1005,,0,,,86019,1,1
15,2007,0,0,,,3653,,53324,2236517.8,45.52,8.9499998,41.942001,4528,48226,29789,948902,,31.854107,25122,855858,,,,,,75412,1014,,0,,,87641,0,1
15,2008,0,0,,,3618,,54441,2371638.8,45.48,8.8100004,43.563,4630,51374,30650,1021730,,33.3354,26041,926568,,,,,,77153,991,,0,,,89721,0,1
15,2009,0,0,,,3573,,54333,2384136.8,45.91,8.9399996,43.880001,4623,53820,31463,1097135,,34.87064,26884,999193,,,,,,79128,1006,,0,,,90419,0,1
