ppd_id,fy,EEGroupID,TierID,source_ActLiabilities,notes_ActLiabilities,PVFB_InactiveNonVested,PVFB_active,PVFB_InactiveVested,PVFB_retiree,PVFB_other,PVFB_tot,PVFNC_tot,PVFNC_EE,PVFNC_ER,PVFS,MktAssets_ActRpt,ActAssets_AVA,ActLiabilities_EAN,ActLiabilities_PUC
131,2015,0,0,,,,,,,,,,,,,,,,
131,2016,0,0,,,,,,,,,,,,,,,,
132,2001,0,0,,,,,,,,,,,,,,,,
132,2002,0,0,,,,,,,,,,,,,,,,
132,2003,0,0,,,,,,,,,,,,,,,,
132,2004,0,0,,,,,,,,,,,,,,,,
132,2005,0,0,,,,,,,,,,,,,,,,
132,2006,0,0,,No FYe Data,,,,,,,,,,,,,,
132,2007,0,0,2007 LA PERS Plan A 44 ; Plan B 62,,,,,734547.94,,,,,,,2231549.3,,,
132,2008,0,0,2008 LA PERS Plan A 26 ; Plan B 44,,,,,802514.5,,,,,,,1675684.3,,,
132,2009,0,0,"2009 LA PERS Plan A: 27, 41 ; Plan B 45",,,,,851535.69,,,,,,,2039054.4,,,
132,2010,0,0,"2010 LA PERS Plan A: 29, 41 ; Plan B 47",,,,,943559.31,,,,,,,2386817.5,,,
132,2011,0,0,2011 LA PERS Plan A: 26 ; Plan B 44,,,,,1019580.7,,,,,,,2396066,,,
132,2012,0,0,"2012 LA PERS Plan A: 27, 41 ; Plan B 46-,59",Plan A+ Plan B,1064342481,2687325.5,63782.297,1122628.5,,,,,,,2780560.8,,,
132,2013,0,0,2013 LA PERS Plan A: 26   Plan B 44,Plan A+ Plan B,,,,1244072.6,,,,,,,,,,
132,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
132,2015,0,0,,,,,,,,,,,,,,,,
132,2016,0,0,,,,,,,,,,,,,,,,
133,2001,0,0,,,,,,,,,,,,,,,,
133,2002,0,0,,,,,,,,,,,,,,,,
133,2003,0,0,,,,,,,,,,,,,,,,
133,2004,0,0,,,,,,,,,,,,,,,,
133,2005,0,0,,No FYe Data,,,,,,,,,,,,,,
133,2006,0,0,2006 MNPERA PF AV p 26,,,,,2873809,,,,,,,,,,
133,2007,0,0,2007 MNPERA PF AV p 28,,,,,3064131.5,,,,,,,5529663,,,
133,2008,0,0,2008 MNPERA PF AV p 18,,,,,3250199,,,,,,,5110823,,,
133,2009,0,0,2009 MNPERA PF AV p 18,,,,,3446792,,,,,,,4001046,,,
133,2010,0,0,2010 MNPERA PF AV p 21,,,,,3299576,,,,,,,,,,
133,2011,0,0,2011 MNPERA PF AV p 13 - 14 p 21,,,,,3529604,,,,,,,5317032,,,
133,2012,0,0,2012 MNPERA PF AV p 11-12  p.20,p 20.  ,4156,4241528,284576,4366115,,,,,,,5772047,,,
133,2013,0,0,2013 MNPERA PF AV p 12 p 20,,,,,4333475,,,,,,,6346741,,,
133,2014,0,0,2014 MNPERA PF AV p 19,,,,,4888411,,,,,,,,,,
133,2015,0,0,,,,,,,,,,,,,,,,
133,2016,0,0,,,,,,,,,,,,,,,,
134,2001,0,0,,No FYe Data,,,,,,,,,,,,,,
134,2002,0,0,,No FYe Data,,,,,,,,,,,,,,
134,2003,0,0,,No FYe Data,,,,,,,,,,,,,,
134,2004,0,0,,No FYe Data,,,,,,,,,,,,,,
134,2005,0,0,2006 OPPRS AV p 11,,,,,1012642,,,,,,,,,,
134,2006,0,0,2006 OPPRS AV p 11,,,,,1032047.6,,,,,,,,,,
134,2007,0,0,2007 OPPRS AV p 11,,,,,1059888.3,,,,,,,,,,
134,2008,0,0,2008 OPPRS AV p 11,,,,,1066491.9,,,,,,,,,,
134,2009,0,0,2010 OPPRS AV p 11,,,,,1073156.1,,,,,,,1431305,,,
134,2010,0,0,2010 OPPRS AV p 11,,,,,1151235.9,,,,,,,1558741,,,
134,2011,0,0,2011 OPPRS AV p 11,,,,,979617.88,,,,,,,1811460,,,
134,2012,0,0,2013 OPPRS AV p 22,p 11,,1523354.6,21409.764,1006325.6,,,,,,,1784760,,,
134,2013,0,0,2013 OPPRS AV p 12,,,,,1058739.9,,,,,,,1976839,,,
134,2014,0,0,,,,,,,,,,,,,,,,
134,2015,0,0,,,,,,,,,,,,,,,,
134,2016,0,0,,,,,,,,,,,,,,,,
135,2001,0,0,,,,,,,,,,,,,,,,
135,2002,0,0,,,,,,,,,,,,,,,,
135,2003,0,0,,,,,,,,,,,,,,,,
135,2004,0,0,,,,,,,,,,,,,,,,
135,2005,0,0,,No FYe Data,,,,,,,,,,,,,,
135,2006,0,0,2007 URS AV  p.37,,,,,1006399,,,,,,,,,,
135,2007,0,0,2008 URS AV p 36,,,,,1150525,,,,,,,,,,
135,2008,0,0,2009 URS AV p 39,,,,,1254909,,,,,,,,,,
135,2009,0,0,2010 URS AV p 52 p.37,,,,,1345480,,,,,,,1821195,,,
135,2010,0,0,2011 URS AV p 52 p.39,,,,,1455233,,,,,,,2052824,,,
135,2011,0,0,2012 URS AV p 52 P 39,,,,,1511628,,,,,,,2098427,,,
135,2012,0,0,2013 URS AV p 51 P. 38,p. 38. Contributory +Noncontributory,,1993994,167114,1596128,,,,,,,2366051,,,
135,2013,0,0,2014 URS AV p 51 p.36,,,,,1682390,,,,,,,,,,
135,2014,0,0,,,,,,,,,,,,,,,,
135,2015,0,0,,,,,,,,,,,,,,,,
135,2016,0,0,,,,,,,,,,,,,,,,
136,2001,0,0,2007 AV p 29,No FYe Data,,,,,,,,,,,,,,
136,2002,0,0,2007 AV p 29,,,,,329766.09,,,,,,,,,,
136,2003,0,0,2007 AV p 29,No FYe Data,,,,,,,,,,,,,,
136,2004,0,0,2007 AV p 29,,,,,395061.91,,,,,,,,,,
136,2005,0,0,2007 AV p 29,No FYe Data,,,,,,,,,,,,,,
136,2006,0,0,2007 AV p 27,,,,,471770.81,,,,,,,,,,
136,2007,0,0,2008 PA MRS AV p 17,,,,,461965.63,,,,,,,1564774,,,
136,2008,0,0,2009 PA MRS AV p 17,,,,,538733.5,,,,,,,1170632,,,
136,2009,0,0,2010 PA MRS AV p 20,,,,,589362.5,,,,,,,1366586,,,
136,2010,0,0,2011 PA MRS AV p 20,,,,,655645.69,,,,,,,1542288,,,
136,2011,0,0,2012 PA MRS AV p 20 Retirees p 31,,,,,639260.88,,,,,,,1490169,,,
136,2012,0,0,2013 PA MRS AV p28,p. 28. Retirees include inactives,,1592033,,812688.13,,,,,,,,,,
136,2013,0,0,,No AV,,,,,,,,,,,,,,
136,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
136,2015,0,0,,,,,,,,,,,,,,,,
136,2016,0,0,,,,,,,,,,,,,,,,
137,2001,0,0,,,,,,,,,,,,,,,,
137,2002,0,0,,,,,,,,,,,,,,,,
137,2003,0,0,,,,,,,,,,,,,,,,
137,2004,0,0,,,,,,,,,,,,,,,,
137,2005,0,0,,,,,,,,,,,,,,,,
137,2006,0,0,,,,,,,,,,,,,,,,
137,2007,0,0,,,,,,,,,,,,,,,,
137,2008,0,0,,No FYe Data,,,,,,,,,,,,,,
137,2009,0,0,2010 ACERA AV p 50,,,,,,,,,,,,4676879.5,,,
137,2010,0,0,2010 ACERA AV p 50,,,,,3315463,,,,,,,5224495,,,
137,2011,0,0,2011 ACERA AV p 51,,,,,3583643,,,,,,,5074398,,,
137,2012,0,0,2012 ACERA AV p 57,p 65,,4164831,,3836863,,,,,,,5668204,,,
137,2013,0,0,2013 ACERA AV p 62,,,,,4131548,,,,,,,,,,
137,2014,0,0,,,,,,,,,,,,,,,,
137,2015,0,0,,,,,,,,,,,,,,,,
137,2016,0,0,,,,,,,,,,,,,,,,
138,2001,0,0,,,,,,,,,,,,,,,,
138,2002,0,0,,,,,,,,,,,,,,,,
138,2003,0,0,,,,,,1067016.1,,,,,,,,,,
138,2004,0,0,,,,,,1094052.6,,,,,,,,,,
138,2005,0,0,,,,,,1437046.9,,,,,,,,,,
138,2006,0,0,,,,,,1629003.4,,,,,,,,,,
138,2007,0,0,2007 KCERA AV p 24,,,,,1773556.4,,,,,,,2954937,,,
138,2008,0,0,2009 KCERA AV p 30,,,,,1795596.9,,,,,,,2711108.5,,,
138,2009,0,0,2009 KCERA AV p 30,,,,,2034300,,,,,,,2025217.3,,,
138,2010,0,0,2011 KCERA AV p 48,,,,,2233700,,,,,,,2301434,,,
138,2011,0,0,2011 KCERA AV p 48,,,,,2545066,,,,,,,2795925.5,,,
138,2012,0,0,2013 KCERA AV p 68,p 62 / 55,,2978812,134023,2799964,,,,,,,2800024,,,
138,2013,0,0,2013 KCERA AV p 68,,,,,3009563,,,,,,,3104770.3,,,
138,2014,0,0,2014 KCERA AV p 68,,,,,3294221,,,,,,,,,,
138,2015,0,0,,,,,,,,,,,,,,,,
138,2016,0,0,,,,,,,,,,,,,,,,
139,2001,0,0,,,,,,3388875,,,,,,,,,,
139,2002,0,0,,,,,,3735123,,,,,,,,,,
139,2003,0,0,,,,,,3991159,,,,,,,,,,
139,2004,0,0,,,,,,4310205,,,,,,,,,,
139,2005,0,0,,,,,,4799113.5,,,,,,,,,,
139,2006,0,0,,,,,,5078341,,,,,,,,,,
139,2007,0,0,2007 LACERS AV p 3,,,,,5288370.5,,,,,,,11065560,,,
139,2008,0,0,2009 LACERS AV p 3,,,,,5557817,,,,,,,10372194,,,
139,2009,0,0,2009 LACERS AV p 3,,,,,7250607,,,,,,,8142989,,,
139,2010,0,0,2011 LACERS AV p 3,,,,,7375657.5,,,,,,,9001365,,,
139,2011,0,0,2011 LACERS AV p 3,,,,,7599101,,,,,,,10693604,,,
139,2012,0,0,2013 LACERS AV p 3,p. 43,,7729619,267239.41,7729619,,,,,,,10595701,,,
139,2013,0,0,2013 LACERS AV p 3,,,,,7899555.5,,,,,,,11922539,,,
139,2014,0,0,2014 LACERS AV p 47,,,,,8504411,,,,,,,,,,
139,2015,0,0,,,,,,,,,,,,,,,,
139,2016,0,0,,,,,,,,,,,,,,,,
140,2001,0,0,,,,,,6298911.5,,,,,,,,,,
140,2002,0,0,,,,,,6598367.5,,,,,,,,,,
140,2003,0,0,,,,,,6993957,,,,,,,,,,
140,2004,0,0,,,,,,7220704.5,,,,,,,,,,
140,2005,0,0,,,,,,7440649,,,,,,,,,,
140,2006,0,0,,,,,,7324493,,,,,,,,,,
140,2007,0,0,2007 LAFPP AV p 3,,,,,7836708,,,,,,,15529850,,,
140,2008,0,0,2009 LAFPP AV p 3,,,,,8183755.5,,,,,,,14357135,,,
140,2009,0,0,2009 LAFPP AV p 3,,,,,8371204,,,,,,,10976369,,,
140,2010,0,0,2011 LAFPP AV p 3,,,,,8602998,,,,,,,12198968,,,
140,2011,0,0,2011 LAFPP AV p 3,,,,,9334083,,,,,,,14400209,,,
140,2012,0,0,2013 LAFPP AV p 3,p. 70,,11525455,20796.787,9572238,,,,,,,14132071,,,
140,2013,0,0,2013 LAFPP AV p 3,,,,,9820906,,,,,,,15748372,,,
140,2014,0,0,,,,,,9932576,,,,,,,,,,
140,2015,0,0,,,,,,,,,,,,,,,,
140,2016,0,0,,,,,,,,,,,,,,,,
141,2001,0,0,2001 DWP AV p 17,,,,,3385193,,,,,,,,,,
141,2002,0,0,2003 DWP AV p 34,,,,,3469318,,,,,,,,,,
141,2003,0,0,2004 DWP AV p 33,,,,,3503126.5,,,,,,,,,,
141,2004,0,0,2004 DWP AV p 33,,,,,3546778.3,,,,,,,,,,
141,2005,0,0,2005 DWP AV p 32,,,,,3665679.5,,,,,,,,,,
141,2006,0,0,2006 DWP AV p 22,,,,,3818192,,,,,,,,,,
141,2007,0,0,2007 DWP AV p 32,,,,,3948241.3,,,,,,,7417828,,,
141,2008,0,0,2008 DWP AV p 32,,,,,4025238.5,,,,,,,6924141.5,,,
141,2009,0,0,2009 DWP AV p 33,,,,,4093375.3,,,,,,,5698878,,,
141,2010,0,0,2010 DWP AV p 33,,,,,4375920,,,,,,,6266313.5,,,
141,2011,0,0,2011 DWP AV  p 33,,,,,4634292,,,,,,,7418090,,,
141,2012,0,0,2012 DWP AV p 27,p.34,,6460980.5,177116.22,4808390.5,,,,,,,7388771.5,,,
141,2013,0,0,2013 DWP AV p 27 P 34,,,,,5061556,,,,,,,8310729.5,,,
141,2014,0,0,2014 DWP AV p 41,,,,,5627272,,,,,,,,,,
141,2015,0,0,,,,,,,,,,,,,,,,
141,2016,0,0,,,,,,,,,,,,,,,,
142,2001,0,0,2001 OCERS AV p 25,Check data,,,,1924909.4,,,,,,,,,,
142,2002,0,0,2002 OCERS AV p 15,Check data,,,,2331187.8,,,,,,,,,,
142,2003,0,0,2003 OCERS AV p 19,Check data,,,,2649834.8,,,,,,,,,,
142,2004,0,0,2004 OCERS AV p 45,,,,,2896397,,,,,,,,,,
142,2005,0,0,2005 OCERS AV p 44,,,,,3530008,,,,,,,,,,
142,2006,0,0,2006 OCERS AV p 44,,,,,4052840,,,,,,,,,,
142,2007,0,0,2007 OCERS AV p 45,,,,,4604878,,,,,,,7719690,,,
142,2008,0,0,2008 OCERS AV p 45 -46,,,,,4985517,,,,,,,6248558,,,
142,2009,0,0,2009 OCERS AV p 46-47,,,,,5430252,,,,,,,7464761,,,
142,2010,0,0,2010 OCERS AV p 58 - 59,,,,,5834680,,,,,,,8357835,,,
142,2011,0,0,2011 OCERS AV p 59,,,,,6561900,,,,,,,8465593,,,
142,2012,0,0,2012 OCERS AV p 71 p 78,p. 72/ 78. Chek data,,11470035,,7567000,,,,,,,9566874,,,
142,2013,0,0,2013 OCERS AV p 77,,,,,8112928,,,,,,,,,,
142,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
142,2015,0,0,,,,,,,,,,,,,,,,
142,2016,0,0,,,,,,,,,,,,,,,,
143,2001,0,0,2001 SCERS AV p 49,Check data,,,,1224100.5,,,,,,,,,,
143,2002,0,0,2002 SCERS AV p 44,Check data,,,,1337936.9,,,,,,,,,,
143,2003,0,0,2003 SCERS AV p 56,p. 24,,,,1484338.4,,,,,,,,,,
143,2004,0,0,2004 SCERS AV p 43,,,,,1971144,,,,,,,,,,
143,2005,0,0,2005 SCERS AV p 42,,,,,2201162,,,,,,,,,,
143,2006,0,0,2006 SCERS AV p 42,,,,,2390354,,,,,,,,,,
143,2007,0,0,2007 SCERS AV p 42,,,,,2669311,,,,,,,5975862,,,
143,2008,0,0,2008 SCERS AV p 42,,,,,2882283,,,,,,,5736329,,,
143,2009,0,0,2009 SCERS AV p 42,,,,,3129687,,,,,,,4407858,,,
143,2010,0,0,2009 SCERS AV p 43,,,,,3353292,,,,,,,4980962,,,
143,2011,0,0,2011 SCERS AV p 43,,,,,3645256,,,,,,,6140644,,,
143,2012,0,0,20132SCERS AV p 56,,,5138325,316598,3968266,,,,,,,6073926,,,
143,2013,0,0,2013 SCERS AV p 56,,,,,4228168,,,,,,,6787995,,,
143,2014,0,0,2014 SCERS AV p 56,,,,,4614636,,,,,,,,,,
143,2015,0,0,,,,,,,,,,,,,,,,
143,2016,0,0,,,,,,,,,,,,,,,,
144,2001,0,0,,No FYe Data,,,,,,,,,,,,,,
144,2002,0,0,,No FYe Data,,,,,,,,,,,,,,
144,2003,0,0,,No FYe Data,,,,,,,,,,,,,,
144,2004,0,0,2005 SDCERS AV p 34,No FYe Data,,,,1946660.4,,,,,,,,,,
144,2005,0,0,2005 SDCERS AV p 34,,,,,2183263,,,,,,,,,,
144,2006,0,0,2006 SDCERS AV p 32,,,,,2822202.8,,,,,,,,,,
144,2007,0,0,2007 SDCERS AV p 20-21 p 30,,,,,3101594,,,,,,,4937049.5,,,
144,2008,0,0,2008 SDCERS AV p 19-20 p 30,,,,,3286668.3,,,,,,,4408719.5,,,
144,2009,0,0,2009 SDCERS AV p 19 -20,,,,,3673184.8,,,,,,,3479357.3,,,
144,2010,0,0,2010 SDCERS AV p 20-21 p 32,,,,,3912112.5,,,,,,,3900538,,,
144,2011,0,0,2011 SDCERS AV p 19 -20 p 31,,,,,4344218,,,,,,,4848054,,,
144,2012,0,0,2012 SDCERS AV p 19 -20 p 31,p. 23. Retirees include disb & benef,,3157311,284094.16,4625109.5,,,,,,,4799827,,,
144,2013,0,0,2013 SDCERS AV p 32,,,,,4975550,,,,,,,5395158,,,
144,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
144,2015,0,0,,,,,,,,,,,,,,,,
144,2016,0,0,,,,,,,,,,,,,,,,
145,2001,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,3381254.8,,,,,,,,,,
145,2002,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,3551167.5,,,,,,,,,,
145,2003,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,3740757.8,,,,,,,,,,
145,2004,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,5217025.5,,,,,,,,,,
145,2005,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,5325007.5,,,,,,,,,,
145,2006,0,0,2007 Chicago MEABF AV p 30,Historical data,,,,5438979,,,,,,,,,,
145,2007,0,0,2007 Chicago MEABF AV p 26 -27,,,,,5572798,,,,,,,7009524,,,
145,2008,0,0,2008 Chicago MEABF AV p 26 -27,,,,,5701016,,,,,,,4739614,,,
145,2009,0,0,2009 Chicago MEABF AV p 26 -27,,,,,5874606,,,,,,,5166224.5,,,
145,2010,0,0,2010 Chicago MEABF AV p32,,,,,6438552,,,,,,,5435593.5,,,
145,2011,0,0,2011 Chicago MEABF AV p 32,,,,,6803140.5,,,,,,,5053249,,,
145,2012,0,0,2012 Chicago MEABF AV p 32,p 29 / Actives includes inactives,,8283639.5,,7633045,,,,,,,5182669.5,,,
145,2013,0,0,2013 Chicago MEABF AV p 32,,,,,7938851,,,,,,,5421676.5,,,
145,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
145,2015,0,0,,,,,,,,,,,,,,,,
145,2016,0,0,,,,,,,,,,,,,,,,
146,2001,0,0,2013 CEABF AV p 30,,,,,3463944,,,,,,,,,,
146,2002,0,0,2013 CEABF AV p 30,,,,,3769125.5,,,,,,,,,,
146,2003,0,0,2013 CEABF AV p 30,,,,,3856262.8,,,,,,,,,,
146,2004,0,0,2013 CEABF AV p 30,,,,,4313531,,,,,,,,,,
146,2005,0,0,2013 CEABF AV p 30,,,,,4677633,,,,,,,,,,
146,2006,0,0,2013 CEABF AV p 30,Historical data,,,,4858554,,,,,,,,,,
146,2007,0,0,2007 Chicago PABF AV p 19 -21,,,,,5006931.5,,,,,,,4333234,,,
146,2008,0,0,2008 Chicago PABF AV p 19 -21,,,,,5208200,,,,,,,3000998.5,,,
146,2009,0,0,2009 Chicago PABF AV p 23,,,,,5391373.5,,,,,,,3326050.8,,,
146,2010,0,0,2010 Chicago PABF AV p 21,,,,,5717654.5,,,,,,,3439668.8,,,
146,2011,0,0,2011 Chicago PABF AV p 23,,,,,6041684.5,,,,,,,3175508.8,,,
146,2012,0,0,2012 Chicago PABF AV p 23,p. 23,,5562959.5,64940.395,6475282.5,,,12103182,,,,3213433.3,,,
146,2013,0,0,2013 Chicago PABF AV p 23,,,,,6594792,,,,,,,,,,
146,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
146,2015,0,0,,,,,,,,,,,,,,,,
146,2016,0,0,,,,,,,,,,,,,,,,
147,2001,0,0,,,,,,2277233,,,,,,,,,,
147,2002,0,0,,,,,,2498721.3,,,,,,,,,,
147,2003,0,0,,,,,,4021001.5,,,,,,,,,,
147,2004,0,0,,,,,,4423092,,,,,,,,,,
147,2005,0,0,2005 AV p 4,,,,,4023902,,,,,,,,,,
147,2006,0,0,,,,,,4149302.3,,,,,,,,,,
147,2007,0,0,2007 CEABF AV p 15,,,,,4466816,,,,,,,8069709.5,,,
147,2008,0,0,2008 CEABF AV p 15,,,,,4649512.5,,,,,,,6069280,,,
147,2009,0,0,2009 CEABF AV p 15,,,,,5479823,,,,,,,6929486,,,
147,2010,0,0,2010 CEABF AV p 15,,,,,5826424.5,,,,,,,7574653.5,,,
147,2011,0,0,2011 CEABF AV p 11-12 p 15,,,,,6355248,,,,,,,7441243,,,
147,2012,0,0,2012 CEABF AV p 16,p 14-16. Retirees includes RH insurance,,9166297,848844.19,6995186,,,,,,,8059935.5,,,
147,2013,0,0,2013 CEABF AV p 16,,,,,7373618.5,,,,,,,,,,
147,2014,0,0,,Off year for biennial AV.,,,,,,,,,,,,,,
147,2015,0,0,,,,,,,,,,,,,,,,
147,2016,0,0,,,,,,,,,,,,,,,,
148,2001,0,0,,,,,,,,,,,,,,,,
148,2002,0,0,,Off year for biennial AV.,,,,,,,,,,,,,,
148,2003,0,0,,,,,,,,,,,,,,,,
148,2004,0,0,,Off year for biennial AV.,,,,,,,,,,,,,,
148,2005,0,0,2006 AV p 37,,,,72365.266,2986183.3,,,,,,,,,,
148,2006,0,0,,Off year for biennial AV.,,,,,,,,,,,,,,
148,2007,0,0,,,,,,,,,,,,,,,,
148,2008,0,0,2010 BRB AV p 13,Off year for biennial AV.,,,,,,,,,,,3408324,,,
148,2009,0,0,2010 BRB AV p 13 p 48,No active PVFB Data,,,163569.34,3673142,,,,,,,3999786.3,,,
148,2010,0,0,2012 BRB AV p 15,Off year for biennial AV.,,,,,,,,,,,3364527,,,
148,2011,0,0,"2012 BRB AV p 15, 48",No active PVFB Data,,,157246.27,4276237.5,,,,,,,3260503,,,
148,2012,0,0,2014 BRB AV p 15,Off year for biennial AV.,,,,,,,,,,,,,,
148,2013,0,0,"2014 BRB AV p 15, 48",No active PVFB Data,,,165599.53,4818007,,,,,,,,,,
148,2014,0,0,,Off year for biennial AV.,,,,,,,,,,,,,,
148,2015,0,0,,,,,,,,,,,,,,,,
148,2016,0,0,,,,,,,,,,,,,,,,
149,2001,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,4939847,,,,,,,,,,
149,2002,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,5457660,,,,,,,,,,
149,2003,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,6159223,,,,,,,,,,
149,2004,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,6534286,,,,,,,,,,
149,2005,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,7319033,,,,,,,,,,
149,2006,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,7672323,,,,,,,,,,
149,2007,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,7672323,,,,,,,7202700,,,
149,2008,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,7961318,,,,,,,6817300,,,
149,2009,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,8188720,,,,,,,5576800,,,
149,2010,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,9695971,,,,,,,6438800,,,
149,2011,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,9949809,,,,,,,7955700,,,
149,2012,0,0,2014 NYC FPF CAFR p 155,Only Retiree PVFB Data.,,,,10270585,,,,,,,8124700,,,
149,2013,0,0,,,,,,,,,,,,,,,,
149,2014,0,0,,,,,,,,,,,,,,,,
149,2015,0,0,,,,,,,,,,,,,,,,
149,2016,0,0,,,,,,,,,,,,,,,,
150,2001,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,10245495,,,,,,,,,,
150,2002,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,11294438,,,,,,,,,,
150,2003,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,12020762,,,,,,,,,,
150,2004,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,12934032,,,,,,,,,,
150,2005,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,14176476,,,,,,,,,,
150,2006,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,15866403,,,,,,,,,,
150,2007,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,16893532,,,,,,,21905500,,,
150,2008,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,17590712,,,,,,,21061000,,,
150,2009,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,17852956,,,,,,,17424100,,,
150,2010,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,20639838,,,,,,,19985100,,,
150,2011,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,21974392,,,,,,,24148900,,,
150,2012,0,0,2014 NYC PPF CAFR p 143,Only Retiree PVFB Data.,,,,22181744,,,,,,,25479900,,,
150,2013,0,0,,,,,,,,,,,,,,,,
150,2014,0,0,,,,,,,,,,,,,,,,
150,2015,0,0,,,,,,,,,,,,,,,,
150,2016,0,0,,,,,,,,,,,,,,,,
151,2001,0,0,,No FYe Data,,,,,,,,,,,,,,
151,2002,0,0,,No FYe Data,,,,,,,,,,,,,,
151,2003,0,0,2004 AV p 36,,,,,2051141,,,,,,,,,,
151,2004,0,0,2005 AV p 37,,,,,2121380,,,,,,,,,,
151,2005,0,0,2006 AV p 37,,,,,2229797,,,,,,,,,,
151,2006,0,0,2007 AV p 34,,,,,2316108,,,,,,,,,,
151,2007,0,0,2008 MIL ERS AV p 25,,,,,2415086,,,,,,,5231571,,,
151,2008,0,0,2009 MIL ERS AV p 25,,,,,2527962,,,,,,,3399793,,,
151,2009,0,0,2010 MIL ERS AV p 25,,,,,2637961,,,,,,,4020640,,,
151,2010,0,0,2011 MIL ERS AV p 28 ,,,,,2835309,,,,,,,4322384,,,
151,2011,0,0,2012 MIL ERS AV p 25,,,,,2987922,,,,,,,4008589,,,
151,2012,0,0,"2013 MIL ERS AV p 25, 34",No active PVFB data,,,89632,3121007,,,,,,,4375197,,,
151,2013,0,0,2014 MIL ERS AV p 35,,,,,3254212,,,,,,,,,,
151,2014,0,0,,No AV,,,,,,,,,,,,,,
151,2015,0,0,,,,,,,,,,,,,,,,
151,2016,0,0,,,,,,,,,,,,,,,,
152,2001,0,0,2001 AV p 15,,,,,4015806,,,,,,,,,,
152,2002,0,0,2002 AV p 14,,,,,4309176,,,,,,,,,,
152,2003,0,0,2003 AV p 14,,,,,4625004,,,,,,,,,,
152,2004,0,0,2004 AV p 14,,,,,4820023,,,,,,,,,,
152,2005,0,0,2005 AV p 14,,,,,5169577,,,,,,,,,,
152,2006,0,0,2006 AV p 14,,,,,5281291,,,,,,,,,,
152,2007,0,0,2007 AV p 27,,,,,5325969,,,,,,,,,,
152,2008,0,0,2008 AV p 28,,,,,5350582,,,,,,,,,,
152,2009,0,0,2009 AV p 28,,,,,5693790,,,,,,,,,,
152,2010,0,0,2010 AV p 30,,,,,6140923,,,,,,,,,,
152,2011,0,0,2011 AV p 31,,,,,6479689,,,,,,,,,,
152,2012,0,0, p 34. ,,5975,3924652,116813,6730476,,,,,,,,,,
152,2013,0,0,2013 P MPERS AV p 26  P 56,p 30 MV( Net of PAF)  Vs Total MV,,,,6831717,,,,,,,445223.78,,,
152,2014,0,0,,No FYe Data,,,,,,,,,,,,,,
152,2015,0,0,,,,,,,,,,,,,,,,
152,2016,0,0,,,,,,,,,,,,,,,,
153,2001,0,0,2002 DPFP AV p 10,,,,,,,2965152.8,,,,,,,,
153,2002,0,0,2003 DPFP AV p 10,,,,,,,3295344.5,,,,,,,,
153,2003,0,0,2004 DPFP AV p 10,,,,,,,3430493.8,,,,,,,,
153,2004,0,0,2005 DPFP AV p 10,,,,,,,3659649.3,,,,,,,,
153,2005,0,0,2006 DPFP AV p 10,,,,,,,3887671,,,,,,,,
153,2006,0,0,2007 DPFP AV p 10,,,,,,,4128898.5,,,,,,,,
153,2007,0,0,2008 DPFP AV p 10,,,,,,,4460198,,,,,3390975,,,
